E:\coinbase>python main.py
2025-12-30 18:43:27.243717+00:00 Connection Opened!
2025-12-30 21:38:40.369880+00:00 BUY:MON-USDC:13291@0.02248 => SELL:MON-USDC:13291@0.02270
2025-12-30 21:38:53.590334+00:00 BUY:MON-USDC:13291@0.02247 => SELL:MON-USDC:13291@0.02269
2025-12-30 21:40:16.100681+00:00 SELL:MON-USDC:222321@0.02249 => BUY:MON-USDC:222321@0.02242
2025-12-30 21:43:31.596890+00:00 SELL:MON-USDC:222569@0.02245 => BUY:MON-USDC:222569@0.02238
2025-12-30 22:39:15.839084+00:00 SELL:MON-USDC:221729@0.02255 => BUY:MON-USDC:221729@0.02248
2025-12-30 22:49:46.307927+00:00 SELL:MON-USDC:13291@0.02269 => BUY:MON-USDC:13291@0.02262
2025-12-30 22:49:46.460773+00:00 SELL:MON-USDC:13291@0.02268 => BUY:MON-USDC:13291@0.02261
2025-12-30 22:49:46.668699+00:00 SELL:MON-USDC:13291@0.02267 => BUY:MON-USDC:13291@0.02260
2025-12-30 22:49:46.821804+00:00 SELL:MON-USDC:13291@0.02269 => BUY:MON-USDC:13291@0.02262
2025-12-30 22:49:46.983392+00:00 SELL:MON-USDC:13291@0.0227 => BUY:MON-USDC:13291@0.02263
2025-12-30 22:49:47.121266+00:00 SELL:MON-USDC:13291@0.0227 => BUY:MON-USDC:13291@0.02263
2025-12-30 22:49:47.283369+00:00 SELL:MON-USDC:13291@0.02271 => BUY:MON-USDC:13291@0.02264
2025-12-30 22:49:47.444913+00:00 SELL:MON-USDC:13291@0.02271 => BUY:MON-USDC:13291@0.02264
2025-12-30 22:49:47.587453+00:00 SELL:MON-USDC:13291@0.02272 => BUY:MON-USDC:13291@0.02265
2025-12-30 22:49:47.729806+00:00 SELL:MON-USDC:13291@0.02274 => BUY:MON-USDC:13291@0.02267
2025-12-30 22:49:47.871369+00:00 SELL:MON-USDC:13291@0.02272 => BUY:MON-USDC:13291@0.02265
2025-12-30 22:49:48.025149+00:00 SELL:MON-USDC:13291@0.02277 => BUY:MON-USDC:13291@0.02270
2025-12-30 22:49:48.164983+00:00 SELL:MON-USDC:13291@0.02276 => BUY:MON-USDC:13291@0.02269
2025-12-30 22:49:48.320266+00:00 SELL:MON-USDC:13291@0.02279 => BUY:MON-USDC:13291@0.02272
2025-12-30 22:49:48.462333+00:00 SELL:MON-USDC:13291@0.02278 => BUY:MON-USDC:13291@0.02271
2025-12-30 22:49:48.614285+00:00 SELL:MON-USDC:13291@0.02275 => BUY:MON-USDC:13291@0.02268
2025-12-30 22:49:48.761329+00:00 SELL:MON-USDC:13291@0.0228 => BUY:MON-USDC:13291@0.02273
2025-12-30 22:49:48.917332+00:00 SELL:MON-USDC:13291@0.02282 => BUY:MON-USDC:13291@0.02275
2025-12-30 22:49:49.094318+00:00 SELL:MON-USDC:13291@0.02281 => BUY:MON-USDC:13291@0.02274
2025-12-30 22:51:08.278747+00:00 BUY:MON-USDC:13291@0.02275 => SELL:MON-USDC:13291@0.02298
2025-12-30 22:51:08.432729+00:00 BUY:MON-USDC:13291@0.02274 => SELL:MON-USDC:13291@0.02297
2025-12-30 22:51:08.586430+00:00 BUY:MON-USDC:13291@0.02273 => SELL:MON-USDC:13291@0.02296
2025-12-30 22:51:14.798462+00:00 BUY:MON-USDC:13291@0.02272 => SELL:MON-USDC:13291@0.02295
2025-12-30 22:51:14.943797+00:00 BUY:MON-USDC:13291@0.02271 => SELL:MON-USDC:13291@0.02294
2025-12-30 22:51:21.760231+00:00 BUY:MON-USDC:13291@0.0227 => SELL:MON-USDC:13291@0.02293
2025-12-30 22:54:46.266320+00:00 SELL:MON-USDC:13291@0.02293 => BUY:MON-USDC:13291@0.02286
2025-12-30 22:54:46.521795+00:00 SELL:MON-USDC:13291@0.02296 => BUY:MON-USDC:13291@0.02289
2025-12-30 22:54:46.669703+00:00 SELL:MON-USDC:13291@0.02295 => BUY:MON-USDC:13291@0.02288
2025-12-30 22:54:46.814781+00:00 SELL:MON-USDC:13291@0.02294 => BUY:MON-USDC:13291@0.02287
2025-12-30 22:54:46.967033+00:00 SELL:MON-USDC:13291@0.02297 => BUY:MON-USDC:13291@0.02290
2025-12-30 22:54:47.119443+00:00 SELL:MON-USDC:13291@0.02298 => BUY:MON-USDC:13291@0.02291
2025-12-30 22:54:47.509765+00:00 BUY:MON-USDC:13291@0.0229 => SELL:MON-USDC:13291@0.02313
2025-12-30 22:54:47.654321+00:00 BUY:MON-USDC:13291@0.02289 => SELL:MON-USDC:13291@0.02312
2025-12-30 22:54:47.797792+00:00 BUY:MON-USDC:13291@0.02288 => SELL:MON-USDC:13291@0.02311
2025-12-30 22:54:47.951825+00:00 BUY:MON-USDC:13291@0.022909094876232 => SELL:MON-USDC:13291@0.02314
2025-12-30 22:54:48.525910+00:00 BUY:MON-USDC:13291@0.02287 => SELL:MON-USDC:13291@0.02310
2025-12-30 22:54:49.518313+00:00 BUY:MON-USDC:13291@0.02286 => SELL:MON-USDC:13291@0.02309
2025-12-30 23:03:09.783731+00:00 SELL:MON-USDC:219106@0.02282 => BUY:MON-USDC:219106@0.02275
2025-12-30 23:06:25.601846+00:00 SELL:MON-USDC:219298@0.0228 => BUY:MON-USDC:219298@0.02273
2025-12-30 23:06:25.853600+00:00 SELL:MON-USDC:219298@0.0228 => BUY:MON-USDC:219298@0.02273
2025-12-30 23:07:36.521786+00:00 BUY:MON-USDC:219298@0.02273 => SELL:MON-USDC:219298@0.02296
2025-12-30 23:07:36.693667+00:00 BUY:MON-USDC:219298@0.02273 => SELL:MON-USDC:219298@0.02296
2025-12-30 23:08:17.477673+00:00 BUY:MON-USDC:13291@0.02269 => SELL:MON-USDC:13291@0.02292
2025-12-30 23:14:04.819723+00:00 SELL:MON-USDC:13291@0.02292 => BUY:MON-USDC:13291@0.02285
2025-12-30 23:16:27.815757+00:00 BUY:MON-USDC:13291@0.02285 => SELL:MON-USDC:13291@0.02308
2025-12-30 23:21:17.010373+00:00 SELL:MON-USDC:13291@0.02308 => BUY:MON-USDC:13291@0.02301
2025-12-30 23:21:17.170949+00:00 SELL:MON-USDC:13291@0.02309 => BUY:MON-USDC:13291@0.02302
2025-12-30 23:21:17.336620+00:00 SELL:MON-USDC:13291@0.0231 => BUY:MON-USDC:13291@0.02303
2025-12-30 23:22:52.048213+00:00 BUY:MON-USDC:13291@0.02302 => SELL:MON-USDC:13291@0.02325
2025-12-30 23:22:52.208389+00:00 BUY:MON-USDC:13291@0.02303 => SELL:MON-USDC:13291@0.02326
2025-12-30 23:22:52.358179+00:00 BUY:MON-USDC:13291@0.02301 => SELL:MON-USDC:13291@0.02324
2025-12-30 18:31:36 - coinbase.WSClient - ERROR - Connection closed (ERROR): no close frame received or sent
2025-12-30 23:31:36.674020+00:00 Connection Opened!
2025-12-30 23:32:04.282190+00:00 BUY:MON-USDC:13291@0.02268 => SELL:MON-USDC:13291@0.02291
2025-12-30 23:33:40.465351+00:00 BUY:MON-USDC:13291@0.02267 => SELL:MON-USDC:13291@0.02290
2025-12-30 23:33:40.613587+00:00 BUY:MON-USDC:13291@0.02265 => SELL:MON-USDC:13291@0.02288
2025-12-30 23:33:40.771308+00:00 BUY:MON-USDC:13291@0.02265 => SELL:MON-USDC:13291@0.02288
2025-12-30 23:34:36.202600+00:00 BUY:MON-USDC:13291@0.02264 => SELL:MON-USDC:13291@0.02287
2025-12-30 23:34:36.384875+00:00 BUY:MON-USDC:13291@0.02264 => SELL:MON-USDC:13291@0.02287
2025-12-30 23:34:36.556948+00:00 BUY:MON-USDC:13291@0.02263 => SELL:MON-USDC:13291@0.02286
2025-12-30 23:34:36.728715+00:00 BUY:MON-USDC:13291@0.02263 => SELL:MON-USDC:13291@0.02286
2025-12-30 23:34:36.876365+00:00 BUY:MON-USDC:13291@0.02262 => SELL:MON-USDC:13291@0.02285
2025-12-30 23:34:37.035225+00:00 BUY:MON-USDC:13291@0.02262 => SELL:MON-USDC:13291@0.02285
2025-12-30 23:35:58.711403+00:00 BUY:MON-USDC:13291@0.02261 => SELL:MON-USDC:13291@0.02284
2025-12-30 23:35:58.871754+00:00 BUY:MON-USDC:13291@0.0226 => SELL:MON-USDC:13291@0.02283
